Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,has_exact_synonym,has_obo_format_version,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/prefixIRI,http://neuromorpho.org/ontologies/1/vertebrateH.owl#hasHook,http://purl.obolibrary.org/obo/property_value,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#xref,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2004/02/skos/core#notation,rdf:type
http://neuromorpho.org/ontologies/1/slicingdirectionH.owl#NMOOt_195,parasagittal,Saggital,,false,,,http://neuromorpho.org/ontologies/1/slicingdirectionH.owl#NMOOt_189,,Saggital,,,,,,,,,http://www.w3.org/2002/07/owl#Class,parasagittal,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_266,T2,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,insectH:medulla,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,T2,,,
http://purl.obolibrary.org/obo/RS_0000308,F344/Eer,RGD ID: 1331819|Fischer/Eer,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 1331819|Fischer/Eer,,,,,RS:0000308,,http://www.w3.org/2002/07/owl#Class,F344/Eer,,RS:0000308,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_436,Shrub cell,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:interneuron,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Shrub cell,,,
http://purl.obolibrary.org/obo/RS_0001951,F344.OLETF-(D14Rat23)(D14Rat12)/1Tj,NBRP Rat No: 0410|RGD ID: 2306002|F.O-Nidd2/of.rat23&rat12.of|F.O-Nidd2_5(D14rat23)OFNidd2_12(D14rat12)OF/1Tj,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,NBRP Rat No: 0410|RGD ID: 2306002|F.O-Nidd2/of.rat23&rat12.of|F.O-Nidd2_5(D14rat23)OFNidd2_12(D14rat12)OF/1Tj,,,,,RS:0001951,,http://www.w3.org/2002/07/owl#Class,F344.OLETF-(D14Rat23)(D14Rat12)/1Tj,,RS:0001951,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1339,Tlx3-Cre,,,false,,,http://id.nlm.nih.gov/mesh/D008822,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Tlx3-Cre,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_1121,"green fluorescent protein, immunostaining",,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,"green fluorescent protein, immunostaining",,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_752,human AT-1 overexpression,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_752,,,,,http://www.w3.org/2002/07/owl#Class,human AT-1 overexpression,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1034,C57BL6/Etv1,,,false,,,http://id.nlm.nih.gov/mesh/D008822,NMODB:3.44_sr,,,,,,,,NMOSp_1034,http://purl.obolibrary.org/obo/NMODB#_3.44_sr,http://www.w3.org/2002/07/owl#Class,C57BL6/Etv1,,NMOSp_1034,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_383,A00b2,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,A00b2,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_983,MouseLight,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,MouseLight,,,
http://purl.obolibrary.org/obo/RS_0001663,F344-PtpraTn(sb-T2/Bart3)2.261Mcwi,RGD ID: 2301701,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 2301701,,,,,RS:0001663,,http://www.w3.org/2002/07/owl#Class,F344-PtpraTn(sb-T2/Bart3)2.261Mcwi,,RS:0001663,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_413,Otsuka,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Otsuka,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_472,Luikart,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Luikart,,,
http://purl.obolibrary.org/obo/NCBITaxon_33339,Palaeoptera,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_7496,,,,,,,,,NCBITaxon:33339,,http://www.w3.org/2002/07/owl#Class,Palaeoptera,,NCBITaxon:33339,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1016,PAK6,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1016,,,,,http://www.w3.org/2002/07/owl#Class,PAK6,,,
http://purl.obolibrary.org/obo/RS_0001250,F344-CB706876Tn(sb-T2/Bart3)2.181Mcwi,RGD ID: 2290101,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 2290101,,,,,RS:0001250,,http://www.w3.org/2002/07/owl#Class,F344-CB706876Tn(sb-T2/Bart3)2.181Mcwi,,RS:0001250,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_162,pars reticulata,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_160,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,pars reticulata,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_150,gamma,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_148,circuitH:projection neuron,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,gamma,,,
http://purl.obolibrary.org/obo/NCBITaxon_371729,Palinurus charlestoni,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6732,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:371729,,http://www.w3.org/2002/07/owl#Class,Palinurus charlestoni,,NCBITaxon:371729,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_153,Rapid Golgi-Cox,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Rapid Golgi-Cox,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_128,Bodian stain,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Bodian stain,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_724,uniglomerular,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:interneuron,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,uniglomerular,,,
http://neuromorpho.org/ontologies/1/birthdayH.owl#NMOCt_368,unknown born,,,false,,,http://neuromorpho.org/ontologies/1/birthdayH.owl#NMOCt_356,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,unknown born,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_1485,Wu_Yu,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Wu_Yu,,,
http://purl.obolibrary.org/obo/NCBITaxon_34845,Dasyprocta,agoutis,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_30646,,agoutis,,,,,,,NCBITaxon:34845,,http://www.w3.org/2002/07/owl#Class,Dasyprocta,,NCBITaxon:34845,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_685,Type 6,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_338|http://neuromorpho.org/ontologies/1/ganglionH.owl#NMOCt_338,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Type 6,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_243,doxycycline,DOX,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,DOX,,,,NMOOt_243,,,,,http://www.w3.org/2002/07/owl#Class,doxycycline,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_408,Nolan,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Nolan,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_413,Ipsigoro,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Ipsigoro,,,
http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Organism.owl#birnlex_202,Furth Wistar rat,,,false,,,http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Organism.owl#birnlex_254,,,,,,,,has_rank NCBITaxon:species,,http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Organism.owl#birnlex_202,http://www.w3.org/2002/07/owl#Class,Furth Wistar rat,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_400,Mena-Segovia,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Mena-Segovia,,,
http://neuromorpho.org/ontologies/1/hiplayerH.owl#NMOBr_425,granule layer,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_392|http://neuromorpho.org/ontologies/1/hiplayerH.owl#NMOBr_392,vertebrateH:dentate gyrus|http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2714,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,granule layer,,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_185,dorsal thalamus,thalamus,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_184,http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=300|NMOSp:vertebrata,thalamus,,,,,,,,,http://www.w3.org/2002/07/owl#Class,dorsal thalamus,,,
http://purl.obolibrary.org/obo/NCBITaxon_33553,Sciurognathi,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9989,GC_ID:1,,,,,,,,NCBITaxon:33553,,http://www.w3.org/2002/07/owl#Class,Sciurognathi,,NCBITaxon:33553,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_1464,Putatunda_Hu,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Putatunda_Hu,,,
http://neuromorpho.org/ontologies/1/gyrisulciH.owl#NMOBr_489,postcruciate gyrus,,,false,,,http://neuromorpho.org/ontologies/1/gyrisulciH.owl#NMOBr_477|http://neuromorpho.org/ontologies/1/brodmannH.owl#NMOBr_477|http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_477,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,postcruciate gyrus,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_218,third order pheromone responsive,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:principal cell,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,third order pheromone responsive,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_212,Sternzelle,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Sternzelle,,,
http://purl.obolibrary.org/obo/NCBITaxon_197176,Sympetrum sanguineum,"libellula sanguinea|sympetrum sanguineum (muller, 1764)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6968,,,,"libellula sanguinea|sympetrum sanguineum (muller, 1764)",,,,has_rank NCBITaxon:species,NCBITaxon:197176,,http://www.w3.org/2002/07/owl#Class,Sympetrum sanguineum,,NCBITaxon:197176,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_316,glomerulus DM1,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,http://www.virtualflybrain.org/site/tools/anatomy_finder/index.htm?id=FBbt:00003975,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus DM1,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_173,non-transverse,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,non-transverse,,,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_340,glomerulus vVL1,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus vVL1,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_639,Bartos,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Bartos,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_498,CELSR1-knockdown,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_498,,,,,http://www.w3.org/2002/07/owl#Class,CELSR1-knockdown,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_148,motoneuron,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,motoneuron,,,
http://purl.obolibrary.org/obo/RS_0001949,F344.OLETF-(D14Rat23-D14Rat5)/Tj,NBRP Rat No: 0182|F.O-Nidd2/of.rat5|RGD ID: 2304053,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,NBRP Rat No: 0182|F.O-Nidd2/of.rat5|RGD ID: 2304053,,,,,RS:0001949,,http://www.w3.org/2002/07/owl#Class,F344.OLETF-(D14Rat23-D14Rat5)/Tj,,RS:0001949,
http://purl.obolibrary.org/obo/NCBITaxon_507862,Microgomphus,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_50509,,,,,,,,has_rank NCBITaxon:genus,NCBITaxon:507862,,http://www.w3.org/2002/07/owl#Class,Microgomphus,,NCBITaxon:507862,
http://purl.obolibrary.org/obo/NCBITaxon_8457,Sauropsida,sauropsids,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_32524,,sauropsids,,,,,,,NCBITaxon:8457,,http://www.w3.org/2002/07/owl#Class,Sauropsida,,NCBITaxon:8457,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_690,Zhou_Heijnen,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Zhou_Heijnen,,,
http://neuromorpho.org/ontologies/1/ageclassificationH.owl#NMOOt_109,pupal,,,false,,,http://neuromorpho.org/ontologies/1/ageclassificationH.owl#NMOOt_100,NMOSp:insect,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,pupal,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1279,shX1 + X5,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1279,,,,,http://www.w3.org/2002/07/owl#Class,shX1 + X5,,,
http://purl.obolibrary.org/obo/RS_0001303,F344.OLETF-(D7Rat18-D7Mit2)(D14Rat23-D14Rat12)/Tj,RGD ID: 1643010|F.O-Nidd1&2,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 1643010|F.O-Nidd1&2,,,,,RS:0001303,,http://www.w3.org/2002/07/owl#Class,F344.OLETF-(D7Rat18-D7Mit2)(D14Rat23-D14Rat12)/Tj,,RS:0001303,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_557,Imai,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Imai,,,
http://purl.obolibrary.org/obo/NCBITaxon_411009,Deielia phaon,"deielia phaon (selys, 1883)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_411008,,,,"deielia phaon (selys, 1883)",,,,has_rank NCBITaxon:species,NCBITaxon:411009,,http://www.w3.org/2002/07/owl#Class,Deielia phaon,,NCBITaxon:411009,
http://purl.obolibrary.org/obo/NCBITaxon_507851,Diastatops pullata,"diastatops pullata (burmeister, 1839)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_507850,,,,"diastatops pullata (burmeister, 1839)",,,,has_rank NCBITaxon:species,NCBITaxon:507851,,http://www.w3.org/2002/07/owl#Class,Diastatops pullata,,NCBITaxon:507851,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_261,Pm-type unknown-1,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,insectH:medulla,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Pm-type unknown-1,,,
http://purl.obolibrary.org/obo/NCBITaxon_85512,Dicondylia,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_50557,,,,,,,,,NCBITaxon:85512,,http://www.w3.org/2002/07/owl#Class,Dicondylia,,NCBITaxon:85512,
http://purl.obolibrary.org/obo/NCBITaxon_186149,Dyscritomyia fasciata,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_186145,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:186149,,http://www.w3.org/2002/07/owl#Class,Dyscritomyia fasciata,,NCBITaxon:186149,
http://neuromorpho.org/ontologies/1/pyramidal2H.owl#NMOCt_327,long projecting,,,false,,,http://neuromorpho.org/ontologies/1/pyramidal3H.owl#NMOCt_335|http://neuromorpho.org/ontologies/1/pyramidal1H.owl#NMOCt_335|http://neuromorpho.org/ontologies/1/pyramidal2H.owl#NMOCt_335|http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_335|http://neuromorpho.org/ontologies/1/pyramidalH.owl#NMOCt_335,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,long projecting,,,
http://purl.obolibrary.org/obo/NCBITaxon_229388,Rhyothemis variegata,"rhyothemis variegata (linnaeus, 1763)|libellula variegata",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_229387,,,,"rhyothemis variegata (linnaeus, 1763)|libellula variegata",,,,has_rank NCBITaxon:species,NCBITaxon:229388,,http://www.w3.org/2002/07/owl#Class,Rhyothemis variegata,,NCBITaxon:229388,
http://purl.obolibrary.org/obo/RS_0001248,F344-CA338503Tn(sb-T2/Bart3)2.175Mcwi,RGD ID: 2290112,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 2290112,,,,,RS:0001248,,http://www.w3.org/2002/07/owl#Class,F344-CA338503Tn(sb-T2/Bart3)2.175Mcwi,,RS:0001248,
http://purl.obolibrary.org/obo/NCBITaxon_447943,Nannothemis bella,"nannophya bella|nannothemis bella (uhler, 1857)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_447942,,,,"nannophya bella|nannothemis bella (uhler, 1857)",,,,has_rank NCBITaxon:species,NCBITaxon:447943,,http://www.w3.org/2002/07/owl#Class,Nannothemis bella,,NCBITaxon:447943,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_352,Glickfeld_Scanziani,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Glickfeld_Scanziani,,,
http://purl.obolibrary.org/obo/NCBITaxon_6733,Palinurus vulgaris,european spiny lobster,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6732,,european spiny lobster,,,,,,has_rank NCBITaxon:species,NCBITaxon:6733,,http://www.w3.org/2002/07/owl#Class,Palinurus vulgaris,,NCBITaxon:6733,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1277,Cc2d1a-null,,,false,,,http://id.nlm.nih.gov/mesh/D008822,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Cc2d1a-null,,,
http://purl.obolibrary.org/obo/NCBITaxon_461117,Palinustus unicornutus,"unicorn blunthorn lobster|palinustus unicornutus berry, 1979",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_198222,,unicorn blunthorn lobster,,"palinustus unicornutus berry, 1979",,,,has_rank NCBITaxon:species,NCBITaxon:461117,,http://www.w3.org/2002/07/owl#Class,Palinustus unicornutus,,NCBITaxon:461117,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1000000,Canidae,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33554,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Canidae,,,
http://purl.obolibrary.org/obo/NCBITaxon_90386,Macaca fascicularis philippinensis,Philippine long-tailed macaque,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9541,http://en.wikipedia.org/wiki/Philippine_long-tailed_macaque,Philippine long-tailed macaque,,,,,,,NCBITaxon:90386,http://en.wikipedia.org/wiki/Philippine_long-tailed_macaque,http://www.w3.org/2002/07/owl#Class,Macaca fascicularis philippinensis,,NCBITaxon:90386,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_400,Basin-1,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Basin-1,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_205,semilunar granule,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,hippocampusLH:inner molecular layer,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,semilunar granule,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_479,Vlachos,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Vlachos,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_769,VS-like3,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,VS-like3,,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_170,main intercalated nucleus,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_151,NMOSp:mus musculus|http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=250,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,main intercalated nucleus,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_471,Kondo,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Kondo,,,
http://purl.obolibrary.org/obo/RS_0000217,DA.F344-(D10Rat24-D10Rat11)/Nsi,RGD ID: 1359000|Cia5b,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 1359000|Cia5b,,,,,RS:0000217,,http://www.w3.org/2002/07/owl#Class,DA.F344-(D10Rat24-D10Rat11)/Nsi,,RS:0000217,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1113,C57BL6/nestin::CreERT2XFmr1,,,false,,,http://id.nlm.nih.gov/mesh/D018345,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,C57BL6/nestin::CreERT2XFmr1,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_144,Lucifer Yellow,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Lucifer Yellow,,,
http://purl.obolibrary.org/obo/NCBITaxon_198236,Justitia longimana,justitia longimanus,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_198235,,,,justitia longimanus,,,,has_rank NCBITaxon:species,NCBITaxon:198236,,http://www.w3.org/2002/07/owl#Class,Justitia longimana,,NCBITaxon:198236,
http://neuromorpho.org/ontologies/1/neurotransmitterH.owl#NMOCt_501,Noradrenergic,Norepinephrine,,false,,,http://neuromorpho.org/ontologies/1/neurotransmitterH.owl#NMOCt_349,,Norepinephrine,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Noradrenergic,,,
http://purl.obolibrary.org/obo/NCBITaxon_604321,Chrysomya chani,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_45449,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:604321,,http://www.w3.org/2002/07/owl#Class,Chrysomya chani,,NCBITaxon:604321,
http://purl.obolibrary.org/obo/RS_0001616,F344-AdaTn(sb-T2/Bart3)2.237Mcwi,RGD ID: 2299130,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 2299130,,,,,RS:0001616,,http://www.w3.org/2002/07/owl#Class,F344-AdaTn(sb-T2/Bart3)2.237Mcwi,,RS:0001616,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_192,ventroposterolateral nucleus,VPL,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_189,,VPL,,,,,,,,,http://www.w3.org/2002/07/owl#Class,ventroposterolateral nucleus,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_568,optic nerve projecting,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:principal cell,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,optic nerve projecting,,,
http://purl.obolibrary.org/obo/NCBITaxon_488044,Crocothemis sanguinolenta,"libellula sanguinolenta|crocothemis sanguinolenta (burmeister, 1839)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_126234,,,,"libellula sanguinolenta|crocothemis sanguinolenta (burmeister, 1839)",,,,has_rank NCBITaxon:species,NCBITaxon:488044,,http://www.w3.org/2002/07/owl#Class,Crocothemis sanguinolenta,,NCBITaxon:488044,
http://purl.obolibrary.org/obo/NCBITaxon_9605,Homo,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_207598,,,,,,,,,NCBITaxon:9605,,http://www.w3.org/2002/07/owl#Class,Homo,,NCBITaxon:9605,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_281,XDCT transection,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_281,,,,,http://www.w3.org/2002/07/owl#Class,XDCT transection,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1048,C57BL6/GABAAR a2H101R,,,false,,,http://id.nlm.nih.gov/mesh/D018345,NMODB:3.55_sr,,,,,,,,NMOSp_1048,http://purl.obolibrary.org/obo/NMODB#_3.55_sr,http://www.w3.org/2002/07/owl#Class,C57BL6/GABAAR a2H101R,,NMOSp_1048,
http://purl.obolibrary.org/obo/NCBITaxon_410890,Aeschnophlebia anisoptera,"aeschnophlebia anisoptera selys, 1883",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_410889,,,,"aeschnophlebia anisoptera selys, 1883",,,,has_rank NCBITaxon:species,NCBITaxon:410890,,http://www.w3.org/2002/07/owl#Class,Aeschnophlebia anisoptera,,NCBITaxon:410890,
http://purl.obolibrary.org/obo/NCBITaxon_451506,Zygonyx iris,"zygonyx iris selys, 1869",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_447955,,,,"zygonyx iris selys, 1869",,,,has_rank NCBITaxon:species,NCBITaxon:451506,,http://www.w3.org/2002/07/owl#Class,Zygonyx iris,,NCBITaxon:451506,
